time,MM,DD,HH,temp_air,P,WR,wind_speed,N,x,dirhi,dhi,A,E,ghi
2011-08-15 01:00:00+00:00,8,15,3,16.5,100800,204,4.4,2,7.5,0,0,320,-391,0
2011-08-15 02:00:00+00:00,8,15,4,16.2,100800,217,4.6,1,7.5,0,0,311,-389,0
2011-08-15 03:00:00+00:00,8,15,5,16.1,100900,207,4.6,3,7.6,0,0,311,-386,0
2011-08-15 04:00:00+00:00,8,15,6,16.7,100900,210,5.3,3,7.8,19,26,317,-385,45
2011-08-15 05:00:00+00:00,8,15,7,18.4,101000,228,5.7,3,8.0,112,67,313,-387,179
2011-08-15 06:00:00+00:00,8,15,8,20.0,101000,237,7.0,3,8.0,285,80,311,-397,365
2011-08-15 07:00:00+00:00,8,15,9,21.0,101000,239,7.8,3,7.5,430,86,311,-413,516
2011-08-15 08:00:00+00:00,8,15,10,22.1,101000,243,6.9,3,7.0,532,103,313,-430,635
2011-08-15 09:00:00+00:00,8,15,11,22.6,101100,242,7.5,3,6.7,397,237,317,-448,634
2011-08-15 10:00:00+00:00,8,15,12,23.3,101100,257,6.6,3,6.6,379,281,322,-462,660
2011-08-15 11:00:00+00:00,8,15,13,23.5,101100,213,7.1,3,6.6,467,245,326,-472,712
2011-08-15 12:00:00+00:00,8,15,14,24.4,101100,230,6.7,3,6.4,518,197,330,-474,715
2011-08-15 13:00:00+00:00,8,15,15,24.9,101000,237,6.1,3,6.2,428,201,332,-472,629
2011-08-15 14:00:00+00:00,8,15,16,24.3,101000,269,6.3,5,6.0,201,241,340,-470,442
2011-08-15 15:00:00+00:00,8,15,17,23.8,101000,266,5.0,7,6.0,69,191,353,-466,260
2011-08-15 16:00:00+00:00,8,15,18,22.4,101100,295,3.8,7,6.2,18,116,359,-458,134
2011-08-15 17:00:00+00:00,8,15,19,21.3,101100,311,2.8,7,6.5,17,58,359,-445,75
2011-08-15 18:00:00+00:00,8,15,20,20.2,101100,340,1.3,6,6.8,0,4,354,-431,4
2011-08-15 19:00:00+00:00,8,15,21,18.6,101100,21,1.9,3,6.9,0,0,334,-419,0
2011-08-15 20:00:00+00:00,8,15,22,17.2,101100,349,1.5,3,7.1,0,0,319,-415,0
2011-08-15 21:00:00+00:00,8,15,23,15.7,101100,30,1.6,3,7.1,0,0,314,-416,0
2011-08-15 22:00:00+00:00,8,15,24,15.0,101100,15,1.6,4,7.2,0,0,316,-416,0
2011-08-15 23:00:00+00:00,8,16,1,13.5,101100,26,1.2,4,7.3,0,0,319,-416,0
2011-08-16 00:00:00+00:00,8,16,2,14.2,101100,23,2.2,5,7.5,0,0,325,-415,0
2011-08-16 01:00:00+00:00,8,16,3,13.8,101000,18,1.8,6,7.4,0,0,336,-414,0
2011-08-16 02:00:00+00:00,8,16,4,14.9,101000,21,1.7,7,7.1,0,0,347,-411,0
2011-08-16 03:00:00+00:00,8,16,5,15.7,101000,30,2.4,8,7.0,0,0,360,-409,0
2011-08-16 04:00:00+00:00,8,16,6,15.7,101000,36,1.5,7,7.1,0,16,361,-406,16
2011-08-16 05:00:00+00:00,8,16,7,16.3,100900,11,2.1,7,7.3,0,19,357,-403,19
2011-08-16 06:00:00+00:00,8,16,8,16.5,101000,41,1.3,7,7.8,0,37,360,-401,37
2011-08-16 07:00:00+00:00,8,16,9,16.4,100900,25,1.2,8,8.5,0,78,367,-402,78
2011-08-16 08:00:00+00:00,8,16,10,16.5,100900,43,1.9,8,9.1,0,94,374,-408,94
2011-08-16 09:00:00+00:00,8,16,11,17.4,100900,45,2.1,8,9.4,0,97,376,-418,97
2011-08-16 10:00:00+00:00,8,16,12,17.2,100900,346,1.7,8,9.8,0,120,378,-426,120
2011-08-16 11:00:00+00:00,8,16,13,16.8,100900,324,1.4,8,10.2,0,92,379,-426,92
2011-08-16 12:00:00+00:00,8,16,14,16.4,100900,327,1.8,8,10.3,0,73,377,-424,73
2011-08-16 13:00:00+00:00,8,16,15,16.3,100900,336,2.6,8,10.3,0,73,375,-421,73
2011-08-16 14:00:00+00:00,8,16,16,15.6,100900,2,3.2,8,9.9,0,77,371,-425,77
2011-08-16 15:00:00+00:00,8,16,17,15.3,100800,356,2.1,8,9.7,0,51,368,-430,51
2011-08-16 16:00:00+00:00,8,16,18,14.8,100900,355,2.9,8,9.5,0,36,365,-428,36
2011-08-16 17:00:00+00:00,8,16,19,14.8,100900,330,1.9,8,9.3,0,18,364,-420,18
2011-08-16 18:00:00+00:00,8,16,20,14.3,100900,304,2.2,8,9.4,0,1,363,-409,1
2011-08-16 19:00:00+00:00,8,16,21,14.1,100900,300,2.7,8,9.3,0,0,360,-401,0
2011-08-16 20:00:00+00:00,8,16,22,13.6,101000,273,1.5,8,9.3,0,0,359,-397,0
2011-08-16 21:00:00+00:00,8,16,23,13.5,101000,293,1.8,8,9.3,0,0,358,-393,0
2011-08-16 22:00:00+00:00,8,16,24,13.3,101000,313,2.0,7,9.3,0,0,354,-390,0
2011-08-16 23:00:00+00:00,8,17,1,13.1,100900,294,2.3,6,9.1,0,0,346,-387,0
2011-08-17 00:00:00+00:00,8,17,2,12.6,100900,301,2.3,4,8.8,0,0,332,-383,0
2011-08-17 01:00:00+00:00,8,17,3,12.6,100900,306,2.4,2,8.6,0,0,313,-381,0
2011-08-17 02:00:00+00:00,8,17,4,12.2,100900,294,2.1,3,8.5,0,0,309,-379,0
2011-08-17 03:00:00+00:00,8,17,5,11.0,100900,281,2.2,3,8.2,0,0,310,-378,0
2011-08-17 04:00:00+00:00,8,17,6,11.9,100800,306,2.7,3,8.2,16,24,309,-376,40
2011-08-17 05:00:00+00:00,8,17,7,13.2,100800,310,2.9,2,8.6,135,61,308,-376,196
2011-08-17 06:00:00+00:00,8,17,8,14.7,100800,325,2.9,2,9.1,319,64,309,-383,383
2011-08-17 07:00:00+00:00,8,17,9,16.5,100800,314,2.8,2,9.5,463,94,316,-397,557
2011-08-17 08:00:00+00:00,8,17,10,18.2,100900,326,3.8,3,9.6,626,56,327,-412,682
2011-08-17 09:00:00+00:00,8,17,11,18.9,100800,341,4.5,5,9.2,405,226,342,-427,631
2011-08-17 10:00:00+00:00,8,17,12,19.9,100800,343,4.5,5,8.8,157,339,352,-440,496
2011-08-17 11:00:00+00:00,8,17,13,19.8,100700,342,4.7,5,8.4,47,299,353,-450,346
2011-08-17 12:00:00+00:00,8,17,14,18.8,100700,20,3.5,7,8.5,0,139,356,-453,139
2011-08-17 13:00:00+00:00,8,17,15,18.1,100700,91,2.0,7,9.2,0,92,358,-454,92
2011-08-17 14:00:00+00:00,8,17,16,17.9,100700,69,1.5,7,9.6,0,59,355,-455,59
2011-08-17 15:00:00+00:00,8,17,17,17.3,100700,333,1.9,8,9.5,0,43,355,-449,43
2011-08-17 16:00:00+00:00,8,17,18,16.7,100700,78,0.9,6,9.7,0,33,348,-441,33
2011-08-17 17:00:00+00:00,8,17,19,16.2,100700,327,0.9,6,10.1,0,20,336,-430,20
2011-08-17 18:00:00+00:00,8,17,20,15.7,100700,253,1.6,6,9.9,0,0,329,-415,0
2011-08-17 19:00:00+00:00,8,17,21,15.3,100700,286,1.8,6,9.9,0,0,320,-402,0
2011-08-17 20:00:00+00:00,8,17,22,15.0,100700,286,1.9,6,9.8,0,0,312,-394,0
2011-08-17 21:00:00+00:00,8,17,23,15.6,100600,280,2.1,6,9.8,0,0,310,-389,0
2011-08-17 22:00:00+00:00,8,17,24,16.6,100700,268,2.3,6,9.9,0,0,310,-385,0
2011-08-17 23:00:00+00:00,8,18,1,17.7,100300,248,2.6,4,10.2,0,0,352,-440,0
2011-08-18 00:00:00+00:00,8,18,2,18.5,100300,230,2.7,3,10.4,0,0,336,-440,0
2011-08-18 01:00:00+00:00,8,18,3,18.9,100300,220,2.7,3,10.7,0,0,323,-440,0
2011-08-18 02:00:00+00:00,8,18,4,18.5,100300,221,2.6,3,10.9,0,0,323,-439,0
2011-08-18 03:00:00+00:00,8,18,5,18.6,100300,222,2.6,3,10.9,0,0,332,-437,0
2011-08-18 04:00:00+00:00,8,18,6,17.9,100300,215,2.5,4,11.1,9,22,338,-434,31
2011-08-18 05:00:00+00:00,8,18,7,19.0,100400,222,2.6,4,11.4,66,63,339,-431,129
2011-08-18 06:00:00+00:00,8,18,8,20.8,100400,220,2.5,4,11.8,105,123,343,-427,228
2011-08-18 07:00:00+00:00,8,18,9,22.2,100400,213,3.3,6,11.9,52,199,363,-431,251
2011-08-18 08:00:00+00:00,8,18,10,22.4,100400,220,3.3,7,11.9,80,256,384,-445,336
2011-08-18 09:00:00+00:00,8,18,11,24.0,100400,217,3.8,6,12.0,233,272,388,-457,505
2011-08-18 10:00:00+00:00,8,18,12,25.0,100400,221,4.9,6,12.0,313,272,389,-466,585
2011-08-18 11:00:00+00:00,8,18,13,25.8,100400,238,5.1,7,11.8,158,306,398,-473,464
2011-08-18 12:00:00+00:00,8,18,14,26.0,100400,221,4.7,5,11.4,259,277,396,-477,536
2011-08-18 13:00:00+00:00,8,18,15,26.2,100400,205,4.0,6,11.1,153,261,393,-485,414
2011-08-18 14:00:00+00:00,8,18,16,26.0,100400,213,5.2,6,11.0,54,215,395,-489,269
2011-08-18 15:00:00+00:00,8,18,17,25.8,100400,214,4.6,6,11.0,16,155,394,-471,171
2011-08-18 16:00:00+00:00,8,18,18,25.5,100400,213,3.3,6,10.9,5,91,392,-449,96
2011-08-18 17:00:00+00:00,8,18,19,25.1,100300,217,3.5,4,10.6,18,50,383,-441,68
2011-08-18 18:00:00+00:00,8,18,20,24.0,100400,189,2.7,7,10.8,0,5,384,-435,5
2011-08-18 19:00:00+00:00,8,18,21,23.3,100400,167,2.9,5,11.3,0,0,384,-430,0
2011-08-18 20:00:00+00:00,8,18,22,22.1,100300,202,2.0,3,11.5,0,0,363,-427,0
2011-08-18 21:00:00+00:00,8,18,23,20.4,100400,219,1.3,2,11.4,0,0,344,-424,0
2011-08-18 22:00:00+00:00,8,18,24,19.8,100400,193,2.0,0,11.3,0,0,327,-421,0
2011-08-18 23:00:00+00:00,8,19,1,19.7,100400,150,2.0,3,11.4,0,0,332,-418,0
2011-08-19 00:00:00+00:00,8,19,2,19.6,100400,120,1.8,5,11.5,0,0,353,-415,0
2011-08-19 01:00:00+00:00,8,19,3,19.3,100300,147,2.3,6,11.7,0,0,367,-413,0
2011-08-19 02:00:00+00:00,8,19,4,18.6,100300,162,1.9,5,11.8,0,0,366,-412,0
2011-08-19 03:00:00+00:00,8,19,5,18.4,100300,135,2.3,4,11.8,0,0,361,-410,0
2011-08-19 04:00:00+00:00,8,19,6,18.5,100300,153,2.6,5,12.0,11,21,362,-409,32
2011-08-19 05:00:00+00:00,8,19,7,19.9,100300,179,2.3,6,12.1,38,65,370,-409,103
2011-08-19 06:00:00+00:00,8,19,8,20.7,100400,178,3.2,7,11.9,0,72,379,-413,72
2011-08-19 07:00:00+00:00,8,19,9,21.0,100400,201,3.3,8,12.0,1,139,386,-422,140
2011-08-19 08:00:00+00:00,8,19,10,22.2,100500,219,3.8,7,12.2,21,235,388,-437,256
2011-08-19 09:00:00+00:00,8,19,11,21.5,100500,237,3.3,7,12.2,0,151,386,-452,151
2011-08-19 10:00:00+00:00,8,19,12,21.9,100500,189,3.1,6,12.4,70,299,384,-465,369
2011-08-19 11:00:00+00:00,8,19,13,23.2,100500,218,4.7,6,12.1,177,308,387,-478,485
2011-08-19 12:00:00+00:00,8,19,14,25.3,100500,186,4.1,5,11.9,215,290,391,-487,505
2011-08-19 13:00:00+00:00,8,19,15,26.3,100500,209,4.1,3,12.0,285,234,392,-487,519
2011-08-19 14:00:00+00:00,8,19,16,26.3,100500,219,5.2,3,11.4,250,191,388,-484,441
2011-08-19 15:00:00+00:00,8,19,17,27.1,100400,214,4.5,2,11.0,247,121,384,-480,368
2011-08-19 16:00:00+00:00,8,19,18,26.5,100400,218,3.6,2,10.7,169,76,379,-471,245
2011-08-19 17:00:00+00:00,8,19,19,25.9,100400,204,2.3,4,10.6,19,49,380,-458,68
2011-08-19 18:00:00+00:00,8,19,20,24.0,100400,181,2.7,4,10.5,0,2,378,-445,2
2011-08-19 19:00:00+00:00,8,19,21,22.2,100500,157,2.6,2,10.3,0,0,367,-437,0
2011-08-19 20:00:00+00:00,8,19,22,21.4,100500,148,2.5,2,10.3,0,0,356,-431,0
2011-08-19 21:00:00+00:00,8,19,23,18.6,100500,146,3.1,2,10.5,0,0,349,-427,0
2011-08-19 22:00:00+00:00,8,19,24,19.3,100400,133,3.0,4,10.5,0,0,348,-424,0
2011-08-19 23:00:00+00:00,8,20,1,20.2,100400,146,3.2,5,10.2,0,0,360,-422,0
2011-08-20 00:00:00+00:00,8,20,2,21.1,100400,139,3.4,6,10.0,0,0,369,-421,0
2011-08-20 01:00:00+00:00,8,20,3,21.6,100300,141,3.2,8,9.6,0,0,383,-422,0
2011-08-20 02:00:00+00:00,8,20,4,20.8,100300,276,2.1,8,9.5,0,0,391,-423,0
2011-08-20 03:00:00+00:00,8,20,5,19.9,100400,140,2.5,8,9.8,0,0,390,-422,0
2011-08-20 04:00:00+00:00,8,20,6,20.3,100300,156,2.4,8,10.0,0,3,389,-420,3
2011-08-20 05:00:00+00:00,8,20,7,21.4,100300,257,2.8,7,10.3,0,31,388,-421,31
2011-08-20 06:00:00+00:00,8,20,8,22.3,100400,220,4.3,6,11.1,0,88,385,-428,88
2011-08-20 07:00:00+00:00,8,20,9,22.4,100400,231,4.7,6,11.8,34,189,385,-440,223
2011-08-20 08:00:00+00:00,8,20,10,24.4,100500,246,6.6,5,11.5,253,201,385,-455,454
2011-08-20 09:00:00+00:00,8,20,11,24.7,100500,244,5.9,5,11.1,196,267,386,-465,463
2011-08-20 10:00:00+00:00,8,20,12,26.3,100500,242,4.9,6,10.5,127,295,393,-473,422
2011-08-20 11:00:00+00:00,8,20,13,27.2,100500,207,5.9,6,9.5,169,292,399,-480,461
2011-08-20 12:00:00+00:00,8,20,14,27.7,100500,218,7.6,4,8.9,366,219,392,-482,585
2011-08-20 13:00:00+00:00,8,20,15,28.4,100400,246,6.9,2,8.8,549,99,379,-482,648
2011-08-20 14:00:00+00:00,8,20,16,27.1,100400,235,7.2,4,8.3,158,201,376,-484,359
2011-08-20 15:00:00+00:00,8,20,17,27.1,100400,224,6.6,5,7.9,32,161,381,-481,193
2011-08-20 16:00:00+00:00,8,20,18,25.9,100400,190,6.3,4,8.6,79,100,378,-472,179
2011-08-20 17:00:00+00:00,8,20,19,24.8,100400,190,4.9,6,9.6,9,44,378,-461,53
2011-08-20 18:00:00+00:00,8,20,20,24.0,100400,178,4.5,6,9.7,0,4,380,-449,4
2011-08-20 19:00:00+00:00,8,20,21,22.9,100500,204,3.8,3,9.7,0,0,366,-440,0
2011-08-20 20:00:00+00:00,8,20,22,21.8,100500,197,3.2,2,9.8,0,0,348,-434,0
2011-08-20 21:00:00+00:00,8,20,23,21.1,100500,205,3.3,1,9.9,0,0,340,-432,0
2011-08-20 22:00:00+00:00,8,20,24,20.2,100500,215,3.0,0,9.8,0,0,331,-431,0
2011-08-20 23:00:00+00:00,8,21,1,19.4,100500,212,2.6,1,9.8,0,0,329,-429,0
2011-08-21 00:00:00+00:00,8,21,2,19.7,100500,193,3.0,4,9.9,0,0,342,-427,0
2011-08-21 01:00:00+00:00,8,21,3,19.1,100500,217,2.7,6,10.0,0,0,361,-427,0
2011-08-21 02:00:00+00:00,8,21,4,19.0,100500,219,2.7,6,10.3,0,0,367,-426,0
2011-08-21 03:00:00+00:00,8,21,5,18.9,100500,190,2.4,7,10.5,0,0,371,-424,0
2011-08-21 04:00:00+00:00,8,21,6,19.0,100400,186,3.2,7,10.7,0,10,376,-421,10
2011-08-21 05:00:00+00:00,8,21,7,19.2,100500,195,3.7,7,11.1,36,57,377,-420,93
2011-08-21 06:00:00+00:00,8,21,8,20.0,100500,200,4.2,6,11.5,93,109,375,-424,202
2011-08-21 07:00:00+00:00,8,21,9,20.7,100400,193,5.1,7,11.8,10,158,378,-432,168
2011-08-21 08:00:00+00:00,8,21,10,20.7,100500,217,5.6,7,11.9,0,168,384,-444,168
2011-08-21 09:00:00+00:00,8,21,11,17.8,100400,207,2.2,7,11.9,0,109,381,-453,109
2011-08-21 10:00:00+00:00,8,21,12,19.2,100500,226,3.8,7,12.2,2,222,381,-461,224
2011-08-21 11:00:00+00:00,8,21,13,21.9,100400,194,5.4,6,12.5,284,245,387,-466,529
2011-08-21 12:00:00+00:00,8,21,14,22.8,100400,182,4.5,5,12.1,344,203,384,-466,547
2011-08-21 13:00:00+00:00,8,21,15,23.2,100300,173,5.5,6,11.6,182,225,384,-468,407
2011-08-21 14:00:00+00:00,8,21,16,21.4,100200,217,3.0,7,11.7,0,141,386,-468,141
2011-08-21 15:00:00+00:00,8,21,17,22.2,100200,180,3.9,6,11.4,43,154,382,-464,197
2011-08-21 16:00:00+00:00,8,21,18,21.8,100200,253,2.7,5,11.4,24,95,372,-457,119
2011-08-21 17:00:00+00:00,8,21,19,21.3,100200,289,4.6,3,10.0,27,41,355,-447,68
2011-08-21 18:00:00+00:00,8,21,20,19.8,100300,284,2.7,3,8.4,0,5,340,-436,5
2011-08-21 19:00:00+00:00,8,21,21,17.4,100400,266,2.2,1,8.5,0,0,325,-426,0
2011-08-21 20:00:00+00:00,8,21,22,16.8,100400,314,1.8,2,8.8,0,0,315,-420,0
2011-08-21 21:00:00+00:00,8,21,23,14.8,100400,267,1.3,2,8.8,0,0,313,-418,0
2011-08-21 22:00:00+00:00,8,21,24,14.5,100500,181,1.5,2,8.9,0,0,310,-417,0
2011-08-21 23:00:00+00:00,8,22,1,14.7,100500,276,1.7,3,9.0,0,0,315,-415,0
2011-08-22 00:00:00+00:00,8,22,2,14.9,100500,34,1.9,3,9.0,0,0,322,-414,0
2011-08-22 01:00:00+00:00,8,22,3,14.8,100500,146,2.1,2,8.7,0,0,317,-411,0
2011-08-22 02:00:00+00:00,8,22,4,14.5,100400,161,2.5,3,8.4,0,0,316,-409,0
2011-08-22 03:00:00+00:00,8,22,5,15.5,100400,175,3.1,5,8.4,0,0,329,-408,0
2011-08-22 04:00:00+00:00,8,22,6,15.8,100400,201,2.8,7,8.4,0,10,347,-407,10
2011-08-22 05:00:00+00:00,8,22,7,15.8,100400,203,2.7,6,8.5,4,54,353,-405,58
2011-08-22 06:00:00+00:00,8,22,8,17.0,100500,225,3.1,6,8.8,43,128,350,-406,171
2011-08-22 07:00:00+00:00,8,22,9,18.5,100500,237,3.8,5,8.9,152,179,350,-412,331
2011-08-22 08:00:00+00:00,8,22,10,19.0,100500,213,3.5,5,9.0,284,195,348,-421,479
2011-08-22 09:00:00+00:00,8,22,11,19.8,100500,246,4.1,6,8.9,133,284,356,-424,417
2011-08-22 10:00:00+00:00,8,22,12,20.4,100500,244,3.7,5,8.8,192,297,359,-419,489
2011-08-22 11:00:00+00:00,8,22,13,21.8,100500,242,3.8,4,8.8,94,300,355,-428,394
2011-08-22 12:00:00+00:00,8,22,14,21.2,100500,246,4.8,5,8.9,48,273,356,-442,321
2011-08-22 13:00:00+00:00,8,22,15,21.7,100500,255,4.6,4,8.7,154,254,356,-445,408
2011-08-22 14:00:00+00:00,8,22,16,21.7,100500,241,4.4,4,8.5,232,189,351,-445,421
2011-08-22 15:00:00+00:00,8,22,17,20.7,100600,254,3.8,7,8.4,35,157,358,-440,192
2011-08-22 16:00:00+00:00,8,22,18,20.6,100600,264,3.4,5,8.5,46,101,359,-434,147
2011-08-22 17:00:00+00:00,8,22,19,18.8,100600,307,3.4,5,8.3,20,44,348,-427,64
2011-08-22 18:00:00+00:00,8,22,20,16.7,100700,307,3.1,6,7.9,0,4,344,-416,4
2011-08-22 19:00:00+00:00,8,22,21,16.6,100800,301,3.9,7,8.2,0,0,346,-407,0
2011-08-22 20:00:00+00:00,8,22,22,16.0,100900,276,3.2,7,8.8,0,0,349,-402,0
2011-08-22 21:00:00+00:00,8,22,23,15.6,101000,293,4.0,7,9.3,0,0,347,-397,0
2011-08-22 22:00:00+00:00,8,22,24,15.5,101000,285,4.3,6,9.4,0,0,343,-393,0
2011-08-22 23:00:00+00:00,8,23,1,15.1,101100,289,4.5,6,9.2,0,0,338,-391,0
2011-08-23 00:00:00+00:00,8,23,2,14.7,101200,274,3.9,6,9.0,0,0,335,-389,0
2011-08-23 01:00:00+00:00,8,23,3,14.3,101300,293,3.8,6,8.9,0,0,334,-385,0
2011-08-23 02:00:00+00:00,8,23,4,13.5,101300,299,3.9,3,8.5,0,0,320,-380,0
2011-08-23 03:00:00+00:00,8,23,5,12.3,101400,288,3.5,1,8.0,0,0,297,-377,0
2011-08-23 04:00:00+00:00,8,23,6,11.9,101500,289,3.4,1,7.9,14,17,287,-375,31
2011-08-23 05:00:00+00:00,8,23,7,12.9,101500,268,3.4,1,8.0,105,59,287,-379,164
2011-08-23 06:00:00+00:00,8,23,8,14.2,101600,296,3.9,0,8.0,252,72,285,-387,324
2011-08-23 07:00:00+00:00,8,23,9,16.0,101600,286,4.5,1,8.0,419,56,290,-400,475
2011-08-23 08:00:00+00:00,8,23,10,17.9,101700,289,4.8,3,7.6,469,89,308,-414,558
2011-08-23 09:00:00+00:00,8,23,11,17.9,101700,276,5.2,4,6.8,299,241,319,-427,540
2011-08-23 10:00:00+00:00,8,23,12,18.5,101700,300,5.0,3,6.3,284,276,320,-428,560
2011-08-23 11:00:00+00:00,8,23,13,18.8,101800,336,4.8,3,6.2,206,296,320,-428,502
2011-08-23 12:00:00+00:00,8,23,14,20.1,101800,288,4.9,3,6.0,409,210,323,-437,619
2011-08-23 13:00:00+00:00,8,23,15,19.0,101800,303,3.9,4,5.9,134,253,325,-438,387
2011-08-23 14:00:00+00:00,8,23,16,19.4,101800,279,4.2,4,5.5,206,195,325,-434,401
2011-08-23 15:00:00+00:00,8,23,17,20.1,101800,322,4.3,4,5.2,223,124,325,-432,347
2011-08-23 16:00:00+00:00,8,23,18,19.4,101800,280,2.7,2,5.4,129,85,318,-426,214
2011-08-23 17:00:00+00:00,8,23,19,18.3,101800,277,2.3,3,5.6,29,44,312,-417,73
2011-08-23 18:00:00+00:00,8,23,20,16.7,101800,292,2.5,2,5.9,0,3,309,-407,3
2011-08-23 19:00:00+00:00,8,23,21,15.0,101800,326,1.8,1,6.3,0,0,298,-397,0
2011-08-23 20:00:00+00:00,8,23,22,13.2,101900,359,1.1,1,6.5,0,0,289,-388,0
2011-08-23 21:00:00+00:00,8,23,23,11.9,101900,338,0.9,0,6.7,0,0,282,-382,0
2011-08-23 22:00:00+00:00,8,23,24,10.8,101900,320,0.9,1,6.7,0,0,277,-377,0
2011-08-23 23:00:00+00:00,8,24,1,10.2,102000,7,0.8,1,6.7,0,0,277,-373,0
2011-08-24 00:00:00+00:00,8,24,2,9.8,101900,358,0.0,1,6.8,0,0,275,-370,0
2011-08-24 01:00:00+00:00,8,24,3,9.2,102000,20,0.7,1,6.7,0,0,274,-366,0
2011-08-24 02:00:00+00:00,8,24,4,9.1,102000,26,0.8,1,6.7,0,0,272,-363,0
2011-08-24 03:00:00+00:00,8,24,5,9.1,102000,62,1.1,1,6.9,0,0,272,-360,0
2011-08-24 04:00:00+00:00,8,24,6,10.3,102000,89,1.6,1,6.9,11,17,273,-359,28
2011-08-24 05:00:00+00:00,8,24,7,12.8,102000,108,1.7,1,7.0,97,56,277,-361,153
2011-08-24 06:00:00+00:00,8,24,8,15.4,102000,122,2.5,1,7.1,243,64,283,-371,307
2011-08-24 07:00:00+00:00,8,24,9,18.0,101900,147,3.0,2,6.9,370,73,293,-387,443
2011-08-24 08:00:00+00:00,8,24,10,19.7,101900,154,3.3,4,6.6,463,98,310,-406,561
2011-08-24 09:00:00+00:00,8,24,11,20.8,101900,164,3.6,5,6.2,521,127,324,-423,648
2011-08-24 10:00:00+00:00,8,24,12,21.1,101900,148,3.0,6,5.7,281,277,332,-438,558
2011-08-24 11:00:00+00:00,8,24,13,20.9,101800,149,3.6,7,5.5,49,293,340,-449,342
2011-08-24 12:00:00+00:00,8,24,14,21.4,101800,183,2.1,7,5.5,60,279,344,-455,339
2011-08-24 13:00:00+00:00,8,24,15,21.2,101700,131,1.7,8,5.5,5,203,350,-456,208
2011-08-24 14:00:00+00:00,8,24,16,21.1,101700,135,4.1,7,5.6,4,167,350,-451,171
2011-08-24 15:00:00+00:00,8,24,17,20.8,101600,141,3.6,7,5.7,11,137,348,-439,148
2011-08-24 16:00:00+00:00,8,24,18,21.0,101600,129,4.0,7,5.7,10,87,349,-429,97
2011-08-24 17:00:00+00:00,8,24,19,20.2,101500,117,3.3,7,5.7,5,36,350,-425,41
2011-08-24 18:00:00+00:00,8,24,20,18.4,101500,116,3.2,6,5.9,0,0,345,-420,0
2011-08-24 19:00:00+00:00,8,24,21,17.6,101500,111,3.2,5,6.1,0,0,338,-415,0
2011-08-24 20:00:00+00:00,8,24,22,16.7,101400,118,3.4,4,6.3,0,0,334,-411,0
2011-08-24 21:00:00+00:00,8,24,23,16.2,101400,108,3.4,2,6.3,0,0,326,-408,0
2011-08-24 22:00:00+00:00,8,24,24,15.8,101300,104,3.3,0,6.4,0,0,313,-404,0
2011-08-24 23:00:00+00:00,8,25,1,15.8,101300,123,3.4,0,6.5,0,0,304,-401,0
2011-08-25 00:00:00+00:00,8,25,2,15.2,101200,127,2.8,1,6.6,0,0,302,-398,0
2011-08-25 01:00:00+00:00,8,25,3,14.4,101200,119,2.7,2,6.8,0,0,307,-395,0
2011-08-25 02:00:00+00:00,8,25,4,15.0,101100,141,1.1,3,7.0,0,0,314,-395,0
2011-08-25 03:00:00+00:00,8,25,5,13.7,101100,136,1.9,5,7.2,0,0,323,-395,0
2011-08-25 04:00:00+00:00,8,25,6,14.6,101100,101,2.3,7,7.4,0,8,338,-395,8
2011-08-25 05:00:00+00:00,8,25,7,16.3,101000,134,3.0,7,7.7,0,42,349,-397,42
2011-08-25 06:00:00+00:00,8,25,8,17.7,101000,134,2.8,7,8.0,51,133,353,-402,184
2011-08-25 07:00:00+00:00,8,25,9,20.2,100900,108,3.0,6,8.3,113,202,354,-413,315
2011-08-25 08:00:00+00:00,8,25,10,22.5,100800,122,3.7,7,8.5,148,261,362,-428,409
2011-08-25 09:00:00+00:00,8,25,11,22.9,100800,150,4.6,7,8.6,78,298,370,-446,376
2011-08-25 10:00:00+00:00,8,25,12,22.9,100700,152,5.1,7,8.8,56,309,373,-457,365
2011-08-25 11:00:00+00:00,8,25,13,23.6,100600,169,4.9,7,9.3,110,319,376,-465,429
2011-08-25 12:00:00+00:00,8,25,14,24.2,100600,191,3.7,7,9.6,35,277,379,-472,312
2011-08-25 13:00:00+00:00,8,25,15,24.0,100500,165,4.6,7,10.1,5,205,384,-465,210
2011-08-25 14:00:00+00:00,8,25,16,23.6,100500,175,3.1,7,10.6,0,150,386,-446,150
2011-08-25 15:00:00+00:00,8,25,17,21.0,100400,171,5.1,8,10.7,0,53,388,-430,53
2011-08-25 16:00:00+00:00,8,25,18,17.4,100400,194,6.7,8,11.2,0,22,383,-421,22
2011-08-25 17:00:00+00:00,8,25,19,17.1,100500,176,3.4,8,11.5,0,9,378,-415,9
2011-08-25 18:00:00+00:00,8,25,20,16.9,100400,236,3.2,8,11.6,0,0,378,-411,0
2011-08-25 19:00:00+00:00,8,25,21,16.8,100500,180,2.6,6,11.7,0,0,370,-408,0
2011-08-25 20:00:00+00:00,8,25,22,16.7,100500,210,3.0,6,11.6,0,0,360,-405,0
2011-08-25 21:00:00+00:00,8,25,23,16.1,100500,225,3.2,5,11.4,0,0,354,-402,0
2011-08-25 22:00:00+00:00,8,25,24,15.7,100500,242,4.2,2,10.9,0,0,336,-401,0
2011-08-25 23:00:00+00:00,8,26,1,14.8,100500,236,3.5,1,10.1,0,0,317,-399,0
